unnamed__0,deal_num,acq_name,acq_country_code,tar_name,tar_country_code,deal_type,deal_status,deal_value,last_deal_status_date,deal_headline,deal_type__1,deal_status__1,deal_value__1,tar_name__1,tar_country_code__1,tar_busi_descr,tar_bvd_id_num,tar_orbis_id_num,acq_name__1,acq_country_code__1,acq_busi_descr,acq_bvd_id_num,acq_orbis_id_num,gr_acq_name,gr_acq_country_code,gr_acq_busi_descr,gr_acq_bvd_id_num,gr_acq_orbis_id_num,ven_name,ven_country_code,ven_busi_descr,ven_bvd_id_num,ven_orbis_id_num,gr_ven_name,gr_ven_country_code,gr_ven_busi_descr,gr_ven_bvd_id_num,gr_ven_orbis_id_num,regulatory_body_name,regulatory_body_country,type_of_deal_opportunity
3418.0,1941475099.0,QAZMUNAIGAZ ULTTYQ KOMPANIASY AQ,KZ,KAZTRANSGAZ AO,KZ,Acquisition increased from 100% to 100%,Completed,492526.415818926,44179.0,Kaztransgaz placed new shares with QazMunaiGaz Ulttyq Kompaniasy,Acquisition increased from 100% to 100%,Completed,492526.415818926,KAZTRANSGAZ AO,KZ,"Gas distribution service provider, Gas pipeline transportation and storage services provider, Gas wholesaler",KZ000340002165,80548709.0,QAZMUNAIGAZ ULTTYQ KOMPANIASY AQ,KZ,"Oil and gas extraction services, Oil and gas products wholesaler, Petrol retailer",KZ020240000555,49730395.0,,,,,,,,,,,,,,,,,,
3419.0,1943181890.0,SHAREHOLDERS,,"COSCO SHIPPING GROUP FINANCE CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,492189.494356037,44675.0,COSCO Shipping Lines and others to inject capital into COSCO Shipping Group Finance,Acquisition increased from 100% to 100%,Completed Assumed,492189.494356037,"COSCO SHIPPING GROUP FINANCE CO., LTD",CN,"Financial advisory services, Insurance broker",CN9366698951,97502157.0,SHAREHOLDERS,,Shareholder,,,,,,,,,,,,,,,,,,The China Banking and Insurance Regulatory Commission,China,
,,"CHINA OCEAN SHIPPING AGENCY CO., LTD",CN,,,,,,,,,,,,,,,,"CHINA OCEAN SHIPPING AGENCY CO., LTD",CN,International shipping agency services,CN9360812823,79535626.0,,,,,,,,,,,,,,,,,,
,,"GUANGZHOU OCEAN SHIPPING CO., LTD",CN,,,,,,,,,,,,,,,,"GUANGZHOU OCEAN SHIPPING CO., LTD",CN,Water freight trasportation services,CN9361154074,147491093.0,,,,,,,,,,,,,,,,,,
,,"COSCO INTERNATIONAL FREIGHT CO., LTD",CN,,,,,,,,,,,,,,,,"COSCO INTERNATIONAL FREIGHT CO., LTD",CN,Feight forwarding services,CN9366701251,84528856.0,,,,,,,,,,,,,,,,,,
,,CHINA COSCO SHIPPING CORPORATION LTD,CN,,,,,,,,,,,,,,,,CHINA COSCO SHIPPING CORPORATION LTD,CN,"Container leasing services, Freight forwarding services, Sea freight transportation services, Storage services",CN9367160843,322230539.0,,,,,,,,,,,,,,,,,,
,,"COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD",CN,,,,,,,,,,,,,,,,"COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD",CN,"Sea freight transportation services, Ship rental and leasing servises",CN30058PC,7560045.0,,,,,,,,,,,,,,,,,,
,,"COSCO SHIPPING DEVELOPMENT CO., LTD",CN,,,,,,,,,,,,,,,,"COSCO SHIPPING DEVELOPMENT CO., LTD",CN,"Cargo handling services, Ocean freight services, Ship leasing services, Shipping-related logistics services, Warehousing services",CN31027PC,60294123.0,,,,,,,,,,,,,,,,,,
,,"COSCO SHIPPING LINES CO., LTD",CN,,,,,,,,,,,,,,,,"COSCO SHIPPING LINES CO., LTD",CN,Sea container transportation services,CN9400048497,74087272.0,,,,,,,,,,,,,,,,,,
,,"COSCO SHIPPING SPECIALIZED CARRIERS CO., LTD",CN,,,,,,,,,,,,,,,,"COSCO SHIPPING SPECIALIZED CARRIERS CO., LTD",CN,Ocean freight transportation services,CN30887PC,8301072.0,,,,,,,,,,,,,,,,,,
,,"COSCO SHIPPING TANKER (DALIAN) CO., LTD",CN,,,,,,,,,,,,,,,,"COSCO SHIPPING TANKER (DALIAN) CO., LTD",CN,"Liquid bulk sea transport services, Hotel operator, Real estate developer",CN9403077764,337551432.0,,,,,,,,,,,,,,,,,,
,,"COSCO SHIPPING (TIANJIN) CO., LTD",CN,,,,,,,,,,,,,,,,"COSCO SHIPPING (TIANJIN) CO., LTD",CN,"Domestic shipping management services, Investment services, Port operator",CN9365227955,75246026.0,,,,,,,,,,,,,,,,,,
,,"COSCO SHIPPING (QINGDAO) CO., LTD",CN,,,,,,,,,,,,,,,,"COSCO SHIPPING (QINGDAO) CO., LTD",CN,"Environmental protection equipment manufacturer, Hotel operator, Ship repair services",CN9364081077,113882346.0,,,,,,,,,,,,,,,,,,
,,"COSCO SHIPBUILDING INDUSTRY CO., LTD",CN,,,,,,,,,,,,,,,,"COSCO SHIPBUILDING INDUSTRY CO., LTD",CN,Ship building and repair services,CN9360643670,92377202.0,,,,,,,,,,,,,,,,,,
3420.0,1943208866.0,AWARE SUPER PTY LTD,AU,OPTICOMM LTD,AU,Acquisition 100%,Rumour - Withdrawn,492037.305853116,44155.0,Aware Super fails to acquire Opticomm,Acquisition 100%,Rumour - Withdrawn,492037.305853116,OPTICOMM LTD,AU,Fibre-to-the-Premises (FTTP) wholesale network infrastructure operator,AU117414776,84529420.0,AWARE SUPER PTY LTD,AU,"Financial planning services, Private equity investment services, Superannuation fund management services, Trustee services",AU118202672,166830466.0,,,,,,,,,,,,,,,,,,
3421.0,1633110667.0,PERSPECTIVE LANE (M) SDN BHD,MY,TRADEWINDS (M) BHD,MY,Acquisition increased from 45.124% to 100%,Completed,491404.352668833,41368.0,"PLSB, KVSB, STSB and AKSB acquire remaining shares in TWM via PTO: TWM delisted",Acquisition increased from 45.124% to 100%,Completed,491404.352668833,TRADEWINDS (M) BHD,MY,"Crude palm oil producing services holding company, Diversified holding company, Oil palm cultivation services holding company, Paddy processing services holding company, Paddy trading services holding company, Plantation management and advisory services holding company, Property investment services holding company, Rubber products manufacturer holding company, Sugar refining services holding company",MY19123-K,6529335.0,PERSPECTIVE LANE (M) SDN BHD,MY,Investment holding company,MY341856-W,49638366.0,,,,,,,,,,,,,,,,Securities Commission (SC),Malaysia,
,,SEAPORT TERMINAL (JOHORE) SDN BHD,MY,,,,,,,,,,,,,,,,SEAPORT TERMINAL (JOHORE) SDN BHD,MY,Port operating holding company,MY221307-M,49639945.0,,,,,,,,,,,,,,,,,,
,,KELANA VENTURES SDN BHD,MY,,,,,,,,,,,,,,,,KELANA VENTURES SDN BHD,MY,"Property development services, Property investment services",MY243901-U,104426084.0,,,,,,,,,,,,,,,,,,
,,ACARA KREATIF SDN BHD,MY,,,,,,,,,,,,,,,,ACARA KREATIF SDN BHD,MY,Agro tourism development holding company,MY262417-V,152493615.0,,,,,,,,,,,,,,,,,,
3422.0,72222.0,KVÆRNER ASA,NO,AKER MARITIME ASA,NO,Acquisition 100%,Withdrawn,491225.344608263,36802.0,Kvaerner's offer conditions for Aker Maritime has not been fulfilled,Acquisition 100%,Withdrawn,491225.344608263,AKER MARITIME ASA,NO,"Oil rigs and equipment manufacturer, Provide oil rig services and maintenance",NO959942013,5635899.0,KVÆRNER ASA,NO,"Engineering services, Petroleum refining projects designer and construction services, Shipbuilder",NO918883908,5598981.0,,,,,,AKER RGI ASA,NO,Investment services,,,,,,,,,,
3423.0,1909146863.0,SODIMAC PERU SA,PE,MAESTRO PERU SA,PE,Acquisition 100%,Completed,490737.493905981,41899.0,Sodimac Peru acquires Maestro Peru from Enfoca Inversiones,Acquisition 100%,Completed,490737.493905981,MAESTRO PERU SA,PE,Home improvement products retailer,PE20112273922,12585280.0,SODIMAC PERU SA,PE,Home improvement warehouse store chain operator,PE20389230724,12585361.0,,,,,,ENFOCA SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SA,PE,Private equity investment services,PE20514733962,41918542.0,,,,,,,,
3424.0,1909181519.0,BARCLAYS PLC,GB,CNP BARCLAYS VIDA Y PENSIONES COMPANIA DE SEGUROS SA,ES,Acquisition 50%,Completed,490700.257892911,42115.0,Barclays acquires CNP Barclays Vida y Pensiones Compania de Seguros from CNP Assurances,Acquisition 50%,Completed,490700.257892911,CNP BARCLAYS VIDA Y PENSIONES COMPANIA DE SEGUROS SA,ES,"Life insurance services, Pension plans services provider",ESA79500815,98267278.0,BARCLAYS PLC,GB,Banking services holding company,GB00048839,9161929.0,,,,,,CNP ASSURANCES SA,FR,"Bespoke pensions savings products provider, Health insurance services, Life insurance carrier, Personal risk insurance services, Term creditor insurance services",FR341737062,49333008.0,,,,,,European Commission,European Union,
3425.0,1941129980.0,NOVA KREDITNA BANKA MARIBOR DD,SI,ABANKA DD,SI,Acquisition 100%,Completed,490660.843489111,43866.0,Apollo Global Management-backed Nova Kreditna Banka Maribor acquired Abanka from the Government of Slovenia,Acquisition 100%,Completed,490660.843489111,ABANKA DD,SI,Banking services,SI5026024,1346196.0,NOVA KREDITNA BANKA MARIBOR DD,SI,Banking services,SI5860580,39824337.0,,,,,,GOVERNMENT OF SLOVENIA,SI,Government,SI5854814,75112083.0,,,,,,,,
3426.0,1909162847.0,DELTRONICS (NETHERLANDS) BV,NL,ELTEK ASA,NO,Acquisition 100%,Completed,490611.908168151,42116.0,Eltek delisted,Acquisition 100%,Completed,490611.908168151,ELTEK ASA,NO,"Electrical installation services, Energy conversion products manufacturer, Monitoring equipment manufacturer, Power electronics manufacturer, Project management services, Turnkey power solutions developer",NO824545022,5581447.0,DELTRONICS (NETHERLANDS) BV,NL,Power supply wholesaler,NL12040831,8576513.0,,,,,,CC INDUSTRIES INC.,US,"Investment holding company services, Miscellaneous manufacturing services holding company",US129928532L,295787.0,,,,,,Finanstilsynet,Norway,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELTEK HOLDING AS,NO,"Real estate letting services, Real estate operator",NO910552732,5592420.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KETLAV INVEST AS,NO,Investment services,NO995955342,98598498.0,,,,,,,,
3427.0,1633053561.0,DRB-HICOM BHD,MY,PROTON HOLDINGS BHD,MY,Acquisition increased from 50.01% to 100% parties acting in concert,Completed,490426.175103588,41045.0,DRB-HICOM and parties acting in concert take over Proton Holdings: delisted,Acquisition increased from 50.01% to 100% parties acting in concert,Completed,490426.175103588,PROTON HOLDINGS BHD,MY,Automobile manufacturing holding company,MY623177-A,12609046.0,DRB-HICOM BHD,MY,"Airport service holding company, Automobile manufacturer holding company, Automobile wholesale holding company, Automotive investment service holding company, Hotel operating service holding company, Insurance service holding company, Real estate developing holding company, Solid waste management service holding company",MY203430-W,6531839.0,,,,,,,,,,,,,,,,Securities Commission (SC),Malaysia,
3428.0,1941730114.0,"CONNECTWAVE CO., LTD",KR,"KOREACENTER CO., LTD",KR,Acquisition 100%,Completed,490308.9815997,44895.0,Connectwave acquires and absorbs Koreacenter from Korea Ecommerce Holdings and others,Acquisition 100%,Completed,490308.9815997,"KOREACENTER CO., LTD",KR,"Online shopping mall application service provider, Web hosting services",KR1101111849714,47963252.0,"CONNECTWAVE CO., LTD",KR,"Banner advertisements services, Internet shopping malls operator, Online books retailer, Online car products retailer, Online computer and related products retailer, Online electronic products retailer, Online miscellaneous retailer",KR1101112551996,47963316.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KOREA ECOMMERCE HOLDINGS CO., LTD",KR,"Acquisition vehicle, Investment holding company",KR1101118121892,531601611.0,,,,,,,,
3429.0,2007776238.0,TELEPERFORMANCE SE,FR,ZP BETTER TOGETHER LLC,US,Acquisition 100%,Completed,490000.0,45693.0,Teleperformance completes acquisition of ZP Better Together from Kinderhook Industries,Acquisition 100%,Completed,490000.0,ZP BETTER TOGETHER LLC,US,"Hearing aid technology tools provider, Video call-based sign language interpreting services provider",US339272420L,513480851.0,TELEPERFORMANCE SE,FR,Call centre management services,FR301292702,3220830.0,,,,,,KINDERHOOK INDUSTRIES LLC,US,Private equity investment services,US127582255L,11290584.0,,,,,,,,
3430.0,373928.0,WACHOVIA CORPORATION,US,WFS FINANCIAL INC.,US,Acquisition increased from 84% to 100%,Completed,490000.0,38777.0,Wachovia acquires remaining stake in WFS Financial,Acquisition increased from 84% to 100%,Completed,490000.0,WFS FINANCIAL INC.,US,Car financing services,US330291646,13836806.0,WACHOVIA CORPORATION,US,"Bank holding company, Investment banking holding company, Wealth management services holding company",US560898180,312697.0,,,,,,,,,,,,,,,,,,
3431.0,78122.0,TRACTEBEL SA,BE,COGENERATION PCL,TH,Acquisition,Completed,490000.0,36839.0,"Tractebel SA has bought Cogeneration Public Company Limited, Samut Prakarn Cogeneration Company and Nong Khae Cogeneration Company Limited in a 490 million United States Dollar deal.",Acquisition,Completed,490000.0,COGENERATION PCL,TH,"Cogeneration plant construction services, Cogeneration plant operator",TH000030142THA,7088254.0,TRACTEBEL SA,BE,Electricity generator,BE0403239886,8326661.0,,,,,,SITHE ENERGIES INC.,US,Electricity manufacturer and distributor,US205653152,710570.0,,,,,,,,
,,,,SAMUT PRAKARN COGENERATION COMPANY,TH,,,,,,,,,SAMUT PRAKARN COGENERATION COMPANY,TH,Cogeneration plant,,,,,,,,,,,,,SITHE ENERGIES INC.,US,Electricity manufacturer and distributor,US205653152,710570.0,,,,,,,,
,,,,NONG KHAE COGENERATION CO LTD,TH,,,,,,,,,NONG KHAE COGENERATION CO LTD,TH,"Cogeneration plant, Electric services",TH0105540070509,151193091.0,,,,,,,,,,,SITHE ENERGIES INC.,US,Electricity manufacturer and distributor,US205653152,710570.0,,,,,,,,
3432.0,35486.0,INSTRUMENTARIUM OYJ,FI,OHMEDA'S MEDICAL SYSTEMS AND SPECIALTY PRODUCTS DIVISIONS,US,Acquisition 100%,Completed,490000.0,35888.0,Instrumentarium acquires Ohmeda's Medical Systems and Specialty Products Divisions,Acquisition 100%,Completed,490000.0,OHMEDA'S MEDICAL SYSTEMS AND SPECIALTY PRODUCTS DIVISIONS,US,Medical systems manufacturer,,,INSTRUMENTARIUM OYJ,FI,"Medical technology manufacturer, Pharmaceuticals manufacturer",FI01092226,3165085.0,,,,,,BOC GROUP PLC,GB,Industrial gas manufacturer,GB00022096,3899335.0,,,,,,,,
3433.0,1907082457.0,SUMITOMO CORPORATION,JP,KDDI SUMMIT GLOBAL SINGAPORE PTE LTD,SG,Acquisition increased from 100% to 100%,Completed Assumed,490000.0,42567.0,KDDI and Sumitomo to increase investment in KDDI Summit Global Singapore,Acquisition increased from 100% to 100%,Completed Assumed,490000.0,KDDI SUMMIT GLOBAL SINGAPORE PTE LTD,SG,"Fixed line telecommunication services, Moblie phone telecommunication services",SG201411953Z,224710746.0,SUMITOMO CORPORATION,JP,"Infrastructure construction services, LPG trading services, Solar photovoltaics ground mounting system wholesaler, Steel products trading services, Subscription cable television channel operator, Transportation equipment trading services",JP1010001008692,314845089.0,,,,,,,,,,,,,,,,,,
,,KDDI CORPORATION,JP,,,,,,,,,,,,,,,,KDDI CORPORATION,JP,"Broadband Internet services, Internet contents developer, Wired telecommunications services, Wireless telecommunications services",JP9011101031552,59964710.0,,,,,,,,,,,,,,,,,,
3434.0,1601084966.0,REMGRO LTD,ZA,VENFIN LTD,ZA,Acquisition 100%,Completed,489312.307193035,40140.0,Remgro acquires VenFin,Acquisition 100%,Completed,489312.307193035,VENFIN LTD,ZA,"Investment holding company, Telecommunication services",ZA200403495406,85270541.0,REMGRO LTD,ZA,"Alcoholic beverages manufacturer holding company, Banking and financial services holding company, Food products manufacturer holding company, Glass products manufacturer holding company, Investment holding company, Investment services, Medical services holding company, Mining services, Motor components manufacturer holding company, Printing and packaging services holding company, Tobacco products manufacturer",ZA196800641506,7060730.0,,,,,,,,,,,,,,,,Competition Tribunal,South Africa,
3435.0,1633039352.0,"INDUSTRIAL BANK CO., LTD",CN,"INDUSTRIAL BANK FINANCIAL LEASING CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,488769.64610008,41467.0,Industrial Bank to inject capital into Industrial Bank Financial Leasing,Acquisition increased from 100% to 100%,Completed Assumed,488769.64610008,"INDUSTRIAL BANK FINANCIAL LEASING CO., LTD",CN,Financial leasing services,CNFEB96618,115114580.0,"INDUSTRIAL BANK CO., LTD",CN,Commercial banking services,CNFEB42551,18606499.0,,,,,,,,,,,,,,,,,,
3436.0,151788.0,ANDREW CORPORATION,US,ALLEN TELECOM INC.,US,Acquisition 100%,Completed,488380.0,37817.0,Andrew completes acquisition of Allen Telecom,Acquisition 100%,Completed,488380.0,ALLEN TELECOM INC.,US,"Wireless communication signal carrier manufacturer, Wireless engineering and consultancy services",US380290950,290754.0,ANDREW CORPORATION,US,Communications equipment wholesaler,US362092797,30699.0,,,,,,,,,,,,,,,,,,
3437.0,2007331029.0,ADANI POWER LTD,IN,LANCO AMARKANTAK POWER LTD,IN,Acquisition 100%,Completed,488280.862223332,45541.0,Adani Power completes acquisition of Lanco Amarkantak Power via corporate insolvency resolution process,Acquisition 100%,Completed,488280.862223332,LANCO AMARKANTAK POWER LTD,IN,Power station developer and operator,IN0000962596,71673082.0,ADANI POWER LTD,IN,"Coal-based electric power generation services, Solar electric power generation services",IN34100FI,59653423.0,,,,,,RECEIVER,,Receiver,,,,,,,,Competition Commission of India,India,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Company Law Tribunal,India,
3438.0,1909532564.0,GUANGDONG INVESTMENT LTD,HK,GUANGDONG LAND HOLDINGS LTD,BM,Acquisition 73.822%,Completed,488103.95093038,42843.0,Guangdong Investment acquired majority stake in Guangdong Land Holdings from GDH,Acquisition 73.822%,Completed,488103.95093038,GUANGDONG LAND HOLDINGS LTD,BM,"Property development services holding company, Property investment services holding company, Beer producer holding company",BM23108R,261850907.0,GUANGDONG INVESTMENT LTD,HK,"Hotel operating holding company, Property investment services holding company, Real estate developer holding company, Sewage treatment services holding company, Water supply services holding company",HK30196FH,6532570.0,,,,,,GDH LTD,HK,"Beer producer, Electricity generation services, Hotel operator, Infrastructure construction services, Investment services, Livestock and frozen food wholesaler, Malt producer, Real estate developer, Tinplate manufacturer",HK0011079491,151409874.0,,,,,,Securities and Futures Commission,China (Hong Kong),
3439.0,1941676770.0,IMPALA SAS,FR,TAGENERGY SA,PT,Acquisition unknown stake %,Completed Assumed,487784.923388863,45498.0,TagEnergy's capital injection from Impala and others receives regulatory approval,Acquisition unknown stake %,Completed Assumed,487784.923388863,TAGENERGY SA,PT,Renewable energy producer,PT515272949,402841913.0,IMPALA SAS,FR,"Asset manager holding company, Commodities holding wholesaler company, Electricity holding company producer, Equity investment services, Renewable energy holding company",FR562004614,3850549.0,,,,,,,,,,,,,,,,Autorité de la concurrence,France,
,,CAPENERGIE 4,FR,,,,,,,,,,,,,,,,CAPENERGIE 4,FR,Fund,FR879548147,464714875.0,,,,,,,,,,,,,,,,,,
,,MIROVA ENERGY TRANSITION,,,,,,,,,,,,,,,,,MIROVA ENERGY TRANSITION,,Fund,,,,,,,,,,,,,,,,,,,,
3440.0,2007223959.0,BIOBEST GROUP SA/NV,BE,BIOTROP PARTICIPACOES SA,BR,Acquisition 85%,Completed,486955.484571274,45286.0,Biobest completes acquisition of majority stake in Biotrop from Aqua Capital and GIC,Acquisition 85%,Completed,486955.484571274,BIOTROP PARTICIPACOES SA,BR,Biological agricultural inputs developer and manufacturer,BR29818778000194,383895822.0,BIOBEST GROUP SA/NV,BE,"Biological pollination and pest control products manufacturer, Biological pollination and pest control products marketer, Bumblebee farming services, Bumblebee wholesaler",BE0893948337,37577477.0,,,,,,GIC PTE LTD,SG,"Investment management services, Sovereign Wealth Fund",SG198102265N,49827711.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AQUA CAPITAL FUND II,UY,Fund,,,,,,,,,,
3441.0,1909594529.0,"BOE TECHNOLOGY GROUP CO., LTD",CN,SES IMAGOTAG SA,FR,Acquisition unknown stake %,Completed,486803.783472535,43090.0,BOE Technology Group acquired SES imagotag (Store Electronic Systems),Acquisition unknown stake %,Completed,486803.783472535,SES IMAGOTAG SA,FR,Electronic shelf labelling systems manufacturer,FR479345464,15903789.0,"BOE TECHNOLOGY GROUP CO., LTD",CN,"Electronic products display manufacturer, Intelligent display terminal manufacturer, Medical analyzers and industrial sensors manufacturer",CN30117PC,37417710.0,,,,,,,,,,,,,,,,,,
3442.0,2007157191.0,LIGHT & WONDER INC.,US,SCIPLAY CORPORATION,US,Acquisition increased from 83% to 100%,Completed,486774.0,45222.0,Light & Wonder acquires remaining stake in SciPlay,Acquisition increased from 83% to 100%,Completed,486774.0,SCIPLAY CORPORATION,US,Mobile and web-based games developer,US832692460,409591343.0,LIGHT & WONDER INC.,US,"Betting equipment manufacturer, Betting software developer, Lottery and race track management services provider",US810422894,671965.0,,,,,,,,,,,,,,,,,,
3443.0,203955.0,CEPHALON INC.,US,CIMA LABS INC.,US,Acquisition 100% - Bid 2 - Increased offer,Completed,486710.0,38211.0,Cephalon acquires Cima,Acquisition 100% - Bid 2 - Increased offer,Completed,486710.0,CIMA LABS INC.,US,Fast-dissolve and enhanced-absorption oral drug delivery systems developer and manufacturer,US411569769,853143.0,CEPHALON INC.,US,"Biotechnology research and development services, Central nervous system disorders, cancer and pain treatment biopharmaceuticals manufacturer",US232484489,917420.0,,,,,,,,,,,,,,,,,,
